CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Diarrhoea and Dysentery, 1870, 216
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1888, 19
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1889, 28
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1890, 32
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1891, 18
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1892, 29
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1893, 31
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1894, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1895, 16
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1896, 13
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1897, 21
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1898, 15
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1899, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Epilepsy, 1900, 32
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1876, 233
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1877, 244
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1878, 244
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1879, 288
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1880, 273
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1881, 271
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1882, 254
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1883, 254
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1884, 255
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1885, 305
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1886, 308
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1887, 312
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1888, 256
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1889, 301
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1890, 400
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1891, 380
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1892, 352
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1893, 359
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1894, 284
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1895, 379
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1896, 389
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1897, 386
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1898, 472
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1899, 602
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Heart Disease, 1900, 559
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1887, 269
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1888, 229
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1889, 254
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1890, 270
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1891, 257
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1892, 173
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1893, 211
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1894, 228
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1895, 246
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1896, 256
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1897, 253
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1898, 332
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1899, 415
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Cerebral Haemorrhage, 1900, 326
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1886, 230
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1887, 262
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1888, 226
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1889, 190
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1890, 268
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1891, 305
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1892, 274
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1893, 270
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1894, 281
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1895, 238
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1896, 243
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1897, 238
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1898, 334
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1899, 385
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Pneumonia, 1900, 385
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1870, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1871, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1872, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1873, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1874, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1875, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1876, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1877, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1878, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1879, 1
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1880, 0
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1887, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1888, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1889, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1890, 54
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1891, 90
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1892, 56
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1893, 68
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1894, 26
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1895, 95
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1896, 19
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1897, 40
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1898, 57
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1899, 119
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Influenza, 1900, 53
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1887, 580
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1888, 458
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1889, 455
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1890, 582
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1891, 661
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1892, 521
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1893, 461
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1894, 408
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1895, 495
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1896, 425
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1897, 434
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1898, 587
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1899, 673
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Bronchitis, 1900, 562
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1876, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1877, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1878, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1879, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1880, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1881, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1882, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1883, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1884, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1885, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1886, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1887, 80
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1888, 54
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1889, 70
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1890, 72
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1891, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1892, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1893, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1894, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1895, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1896, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1897, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1898, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1899, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Nephritis, 1900, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1870, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1871, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1872, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1873, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1874, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1875, n/g
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1876, 30
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1877, 25
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1878, 18
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1879, 18
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1880, 20
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1881, 29
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1882, 22
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1883, 30
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1884, 27
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1885, 27
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1886, 20
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1887, 30
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1888, 34
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1889, 18
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1890, 34
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1891, 30
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1892, 50
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1893, 35
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1894, 30
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1895, 24
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1896, 29
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1897, 19
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1898, 23
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1899, 44
CAUSE OF DEATH IN BRISTOL MUNICIPAL DISTRICT (1870 – 1900), Childbirth, 1900, 46
