CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Diarrhoea and Dysentery, 1901, 3
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1901, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1902, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1903, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1904, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1905, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1906, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1907, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1908, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1909, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1910, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1911, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1912, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1913, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1914, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1915, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1916, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1917, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1918, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1919, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Ulcer of stomach and Duodenum, 1920, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1901, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1902, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1903, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1904, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1905, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1906, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1907, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1908, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1909, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1910, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1911, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1912, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1913, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1914, 6
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1915, 6
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1916, 4
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1917, 1
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1918, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1919, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Cirrhosis of the Liver, 1920, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1901, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1902, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1903, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1904, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1905, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1906, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1907, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1908, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1909, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1910, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1911, 15
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1912, 16
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1913, 15
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1914, 15
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1915, 14
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1916, 8
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1917, 11
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1918, 12
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1919, 6
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Nephritis and Bright's Disease, 1920, 13
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1901, 6
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1902, 1
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1903, 6
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1904, 1
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1905, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1906, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1907, 4
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1908, 5
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1909, 3
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1910, 1
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1911, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1912, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1913, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1914, 1
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1915, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1916, 3
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1917, 2
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1918, 6
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1919, 0
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Childbirth and Puerperal Septic Diseases, 1920, 1
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1901, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1902, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1903, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1904, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1905, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1906, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1907, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1908, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1909, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1910, n/g
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1911, 14
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1912, 17
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1913, 10
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1914, 13
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1915, 13
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1916, 15
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1917, 8
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1918, 11
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1919, 11
CAUSE OF DEATH  IN LONG ASHTON UNION AND REGISTRATION DISTRICT (1901 – 1920), Congenital Debility, 1920, 7
