CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Intestinal infectious, 1979, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Diabetes, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1979, n/g
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1980, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1981, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1982, 3
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1983, 1
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1984, 4
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1985, 3
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1986, 1
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1987, 5
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1988, 3
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1989, 1
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1990, 3
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1991, 3
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1992, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1993, 3
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1994, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, 1995, 2
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
CAUSE OF DEATH  IN CITY OF BRISTOL (1979 – 1995), Meningitis, , 
